id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
974,06/01/21 02:20 PM William Blair 41st Annual Growth Stock Conference,https://investors.freshpet.com/investors/calendar-of-events/upcoming-events/default.aspx,244,WILLIAM BLAIR,NONE,Y,Conference,"Jun 1, 2021",02:20 PM,NONE
975,06/10/21 09:20 AM Stifel 2021 Virtual Cross Sector Insight Conference,https://investors.freshpet.com/investors/calendar-of-events/upcoming-events/default.aspx,244,STIFEL,2021,NONE,Conference,"Jun 10, 2021",09:20 AM,NONE
976,06/16/21 09:55 AM Oppenheimer 21st Annual Consumer Growth and E-Commerce Conference,https://investors.freshpet.com/investors/calendar-of-events/upcoming-events/default.aspx,244,OPPENHEIMER,NONE,Y,Conference,"Jun 16, 2021",09:55 AM,NONE
977,"05/03/21 04:30 PM Q1 2021 Freshpet, Inc. Earnings Conference Call",https://investors.freshpet.com/investors/calendar-of-events/upcoming-events/default.aspx,244,"FRESHPET, INC.",2021,Q1,Earnings Call,"May 3, 2021",04:30 PM,NONE
978,7.1.21 Argo Group Schedules Second Quarter 2021 Earnings Release and Conference Call,https://www.argolimited.com/investors/presentations/,245,ARGO GROUP,2021,Q2,Earnings Release,"Jul 1, 2021",NONE,NONE
979,5.3.21 Argo Group Reports 2021 First Quarter Results,https://www.argolimited.com/investors/presentations/,245,ARGO GROUP,2021,Q1,Earnings Release,"May 3, 2021",NONE,NONE
980,4.21.21 Argo Group Comments on Results for First Quarter 2021,https://www.argolimited.com/investors/presentations/,245,ARGO GROUP,2021,Q1,Earnings Release,"Apr 21, 2021",NONE,NONE
981,4.20.21 Argo Group Announces that 2021 Annual General Meeting Will be Held in Virtual Format,https://www.argolimited.com/investors/presentations/,245,ARGO GROUP,2021,Y,Shareholder Meeting,"Apr 20, 2021",NONE,NONE
982,4.1.21 Argo Group Schedules First Quarter 2021 Earnings Release and Conference Call,https://www.argolimited.com/investors/presentations/,245,ARGO GROUP,2021,Q1,Earnings Release,"Apr 1, 2021",NONE,NONE
983,"Cloudflare Q2 2021 Earnings Call August 5, 2021 2:00 PM PT ADD TO CALENDAR  WEBCAST",https://cloudflare.net/events-and-presentations/default.aspx,246,CLOUDFLARE,2021,Q2,Earnings Call,"Aug 5, 2021",02:00 PM,PDT
984,"06/01/2021 09:30 AM PT Cowen's Technology, Media & Telecom Conference WEBCAST(OPENS IN NEW WINDOW)",https://cloudflare.net/events-and-presentations/default.aspx,246,COWEN,NONE,NONE,Conference,"Jun 1, 2021",09:30 AM,PDT
985,05/25/2021 08:00 AM PT J.P. Morgan's Global Technology Media and Communications Conference WEBCAST(OPENS IN NEW WINDOW),https://cloudflare.net/events-and-presentations/default.aspx,246,J.P. MORGAN,NONE,NONE,Conference,"May 25, 2021",08:00 AM,PDT
986,05/06/2021 02:00 PM PT Cloudflare Q1 2021 Earnings Call,https://cloudflare.net/events-and-presentations/default.aspx,246,CLOUDFLARE,2021,Q1,Earnings Call,"May 6, 2021",02:00 PM,PDT
987,"03/02/2021 02:00 PM PT Morgan Stanley Technology, Media and Telecom Conference WEBCAST(OPENS IN NEW WINDOW)",https://cloudflare.net/events-and-presentations/default.aspx,246,MORGAN STANLEY,NONE,NONE,Conference,"Mar 2, 2021",02:00 PM,PDT
988,05.11.2021 3:30 PM EDT Bank of America Securities 2021 Healthcare Conference,https://ir.shockwavemedical.com/news-events/investor-calendar,248,BANK OF AMERICA SECURITIES,2021,NONE,Conference,"May 11, 2021",03:30 PM,ET
989,"05.10.2021 1:30 PM PDT Shockwave Medical, Inc. Q1 2021 Earnings Conference Call",https://ir.shockwavemedical.com/news-events/investor-calendar,248,"SHOCKWAVE MEDICAL, INC.",2021,Q1,Earnings Call,"May 10, 2021",01:30 PM,PDT
990,03.30.2021 10:00 AM PDT Wells Fargo CEO Spotlight Call,https://ir.shockwavemedical.com/news-events/investor-calendar,248,WELLS FARGO,NONE,NONE,None/Other,"Mar 30, 2021",10:00 AM,PDT
991,"02.17.2021 1:30 PM PST Shockwave Medical, Inc. Q4 2020 Earnings Conference Call",https://ir.shockwavemedical.com/news-events/investor-calendar,248,"SHOCKWAVE MEDICAL, INC.",2020,Q4,Earnings Call,"Feb 17, 2021",01:30 PM,PDT
992,12.02.2020 8:30 AM EST Piper Sandler 32nd Annual Virtual Healthcare Conference,https://ir.shockwavemedical.com/news-events/investor-calendar,248,PIPER SANDLER,NONE,Y,Conference,"Dec 2, 2020",08:30 AM,ET
993,"Jun 9, 2021 12:40 PM EDT	 Limoneira to Present at the Stifel 2021 Cross Sector Insight Conference View Webcast",https://investor.limoneira.com/events-presentations,249,LIMONEIRA,2021,NONE,Conference,"Jun 9, 2021",12:40 PM,ET
994,"Jun 8, 2021 4:30 PM EDT	 Limoneira – Second Quarter 2021 Earnings Call View Webcast",https://investor.limoneira.com/events-presentations,249,LIMONEIRA,2021,Q2,Earnings Call,"Jun 8, 2021",04:30 PM,ET
995,"Mar 10, 2021 4:30 PM EST	 Limoneira – First Quarter 2021 Earnings Call View Webcast",https://investor.limoneira.com/events-presentations,249,LIMONEIRA,2021,Q1,Earnings Call,"Mar 10, 2021",04:30 PM,ET
996,"Jan 11, 2021 4:30 PM EST	 Limoneira - Fourth Quarter 2020 Earnings Call View Webcast",https://investor.limoneira.com/events-presentations,249,LIMONEIRA,2020,Q4,Earnings Call,"Jan 11, 2021",04:30 PM,ET
997,"Jan 13, 2020 4:30 PM EST	 Limoneira to Announce Fourth Quarter 2019 Financial Results View Webcast",https://investor.limoneira.com/events-presentations,249,LIMONEIRA,2019,Q4,Earnings Release,"Jan 13, 2020",04:30 PM,ET
998,"August 3, 2021 at 9:00 AM EDT Q2 2021 Earnings Call Listen to Webcast",https://investor.lilly.com/webcasts-and-presentations,250,NONE,2021,Q2,Earnings Call,"Aug 3, 2021",09:00 AM,ET
999,"October 26, 2021 at 9:00 AM EDT Q3 2021 Earnings Call",https://investor.lilly.com/webcasts-and-presentations,250,NONE,2021,Q3,Earnings Call,"Oct 26, 2021",09:00 AM,ET
1000,"February 3, 2022 at 9:00 AM EST Q4 2021 Earnings Call",https://investor.lilly.com/webcasts-and-presentations,250,NONE,2021,Q4,Earnings Call,"Feb 3, 2022",09:00 AM,ET
1001,"July 1, 2021 at 10:00 AM EDT Lilly Diabetes Update at ADA Listen to Webcast",https://investor.lilly.com/webcasts-and-presentations,250,LILLY DIABETES,NONE,NONE,None/Other,"Jul 1, 2021",10:00 AM,ET
1002,"January 29, 2021 at 9:00 AM EST Q4 2020 Earnings Call Listen to Webcast",https://investor.lilly.com/webcasts-and-presentations,250,NONE,2020,Q4,Earnings Call,"Jan 29, 2021",09:00 AM,ET
1003,"Abstracts submission site opening June 1, 2021",https://www.hematology.org/meetings/annual-meeting,251,NONE,NONE,NONE,None/Other,"Jun 1, 2021",NONE,NONE
1004,"Members-only registration and housing opening July 21, 2021 at 11:00 a.m. Eastern time",https://www.hematology.org/meetings/annual-meeting,251,NONE,NONE,NONE,None/Other,"Jul 21, 2021",11:00 AM,ET
1005,"Abstract submission deadline August 3, 2021 at 11:59 p.m. Pacific time",https://www.hematology.org/meetings/annual-meeting,251,NONE,NONE,NONE,None/Other,"Aug 3, 2021",11:59 PM,PDT
1006,"Ancillary meeting request site opens July 28, 2021 at 11:00 a.m. Eastern time",https://www.hematology.org/meetings/annual-meeting,251,NONE,NONE,NONE,None/Other,"Jul 28, 2021",11:00 AM,ET
1007,"Non-member and group registration August 11, 2021 at 11:00 a.m. Eastern time",https://www.hematology.org/meetings/annual-meeting,251,NONE,NONE,NONE,None/Other,"Aug 11, 2021",11:00 AM,ET
1008,"May.06, 2021 5:30 PM EDT	 Everspin Technologies' First Quarter Financial Results Conference Call",https://investor.everspin.com/phoenix.zhtml?c=254442&p=irol-calendar,252,EVERSPIN TECHNOLOGIES,NONE,Q1,Earnings Call,"May 6, 2021",05:30 PM,ET
1009,"Feb.25, 2021 5:00 PM EST	 Everspin Technologies’ Fourth Quarter and Fiscal 2020 Financial Results Conference Call",https://investor.everspin.com/phoenix.zhtml?c=254442&p=irol-calendar,252,EVERSPIN TECHNOLOGIES,2020,Q4,Earnings Release,"Feb 25, 2021",05:00 PM,ET
1010,"Jan.11, 2021	 Everspin at the 23rd Annual Needham Virtual Growth Conference",https://investor.everspin.com/phoenix.zhtml?c=254442&p=irol-calendar,252,EVERSPIN,NONE,Y,Conference,"Jan 11, 2021",NONE,NONE
1011,"Dec.16, 2020	 Everspin at the 12th Annual Virtual CEO Summit Description:	 Webcast link to follow",https://investor.everspin.com/phoenix.zhtml?c=254442&p=irol-calendar,252,EVERSPIN,NONE,Y,Conference,"Dec 16, 2020",NONE,NONE
1012,"Dec.15, 2020	 Everspin at the Oppenheimer 5G Summit: The Revolution Begins Conference Description:	 Webcast link to follow",https://investor.everspin.com/phoenix.zhtml?c=254442&p=irol-calendar,252,EVERSPIN,NONE,NONE,Conference,"Dec 15, 2020",NONE,NONE
1013,"Thursday, July 22, 2021 09:30 AM ET Brown-Forman Corporation's Virtual Shareholder Meeting Click here for webcast",https://investors.brown-forman.com/events-and-presentations,255,BROWN-FORMAN CORPORATION,NONE,NONE,Shareholder Meeting,"Jul 22, 2021",09:30 AM,ET
1014,"Wednesday, June 9, 2021 10:00 AM ET Q4 2021 Brown-Forman Corporation Earnings Conference Call Click here for webcast",https://investors.brown-forman.com/events-and-presentations,255,BROWN-FORMAN CORPORATION,2021,Q4,Earnings Call,"Jun 9, 2021",10:00 AM,ET
1015,"Wednesday, March 3, 2021 10:00 AM ET Q3 2021 Brown-Forman Corporation Earnings Conference Call Click here for webcast",https://investors.brown-forman.com/events-and-presentations,255,BROWN-FORMAN,2021,Q3,Earnings Call,"Mar 3, 2021",10:00 AM,ET
1016,"2020 Tuesday, December 8, 2020 10:00 AM ET Q2 2021 Brown-Forman Corporation Earnings Conference Call Click here for webcast",https://investors.brown-forman.com/events-and-presentations,255,BROWN-FORMAN CORPORATION,2021,Q2,Earnings Call,"Dec 8, 2020",10:00 AM,ET
1017,"Wednesday, September 2, 2020 10:00 AM ET Q1 2021 Brown-Forman Corporation Earnings Conference Call Click here for webcast",https://investors.brown-forman.com/events-and-presentations,255,BROWN-FORMAN CORPORATION,2021,Q1,Earnings Call,"Sep 2, 2020",10:00 AM,ET
1018,"ICPA Summer Conference [Hybrid Event] July 25-28, 2021",https://www.e2open.com/events/,256,ICPA,NONE,NONE,Conference,"Jul 25, 2021",NONE,NONE
1019,"GTEC – Global Trade Educational Conference 2021 [Live Event] July 26-27, 2021",https://www.e2open.com/events/,256,GTEC,2021,NONE,Conference,"Jul 27, 2021",NONE,NONE
1020,"Generis American Automotive Summit 2021 [Virtual Event] September 21-23, 2021",https://www.e2open.com/events/,256,GENERIS,2021,NONE,None/Other,"Sep 21, 2021",NONE,NONE
1021,"2021 ICPA Spring Conference March 28-31, 2021",https://www.e2open.com/events/,256,ICPA,2021,NONE,Conference,"Mar 28, 2021",NONE,NONE
1022,"Women’s Leadership Council [Virtual Event] Thursday, April 15, 2021",https://www.e2open.com/events/,256,WOMEN’S LEADERSHIP COUNCIL,NONE,NONE,None/Other,"Apr 15, 2021",NONE,NONE
1023,"JUN 09, 2021 02:45 PM ET Morgan Stanley Sustainable Futures Conference WEBCAST(OPENS IN NEW WINDOW)",https://investors.tranetechnologies.com/news-and-events/events/default.aspx,257,MORGAN STANLEY,NONE,NONE,Conference,"Jun 9, 2021",02:45 PM,ET
1024,"MAR 18, 2021 04:30 PM GMT Bank of America Global Industrials Conference WEBCAST(OPENS IN NEW WINDOW)",https://investors.tranetechnologies.com/news-and-events/events/default.aspx,257,BANK OF AMERICA,NONE,NONE,Conference,"Mar 18, 2021",04:30 PM,OTHER
1025,"MAR 16, 2021 03:40 PM ET JP Morgan Industrials Conference WEBCAST(OPENS IN NEW WINDOW)",https://investors.tranetechnologies.com/news-and-events/events/default.aspx,257,JP MORGAN,NONE,NONE,Conference,"Mar 16, 2021",03:40 PM,ET
1026,"FEB 05, 2021 10:00 AM ET Trane Technologies 4th Quarter 2020 Earnings Conference Call WEBCAST(OPENS IN NEW WINDOW)",https://investors.tranetechnologies.com/news-and-events/events/default.aspx,257,TRANE TECHNOLOGIES,2020,Q4,Earnings Call,"Feb 5, 2021",10:00 AM,ET
1027,"MAY 26, 2021 02:00 PM ET 2021 Wolfe Industrials Conference WEBCAST(OPENS IN NEW WINDOW)",https://investors.tranetechnologies.com/news-and-events/events/default.aspx,257,WOLFE INDUSTRIALS,2021,NONE,Conference,"May 26, 2021",02:00 PM,ET
1028,07/27/2021 Q2 2021 ADM Earnings Conference Call WEBCAST(OPENS IN NEW WINDOW),https://www.adm.com/investors/presentations,259,ADM,2021,Q2,Earnings Call,"Jul 27, 2021",NONE,NONE
1029,06/09/2021 01:20 PM ET Stifel Virtual Cross Sector Conference WEBCAST(OPENS IN NEW WINDOW),https://www.adm.com/investors/presentations,259,STIFEL,NONE,NONE,Conference,"Jun 9, 2021",01:20 PM,ET
1030,06/07/2021 11:00 AM CST DbAccess Global Consumer Conference WEBCAST (OPENS IN NEW WINDOW),https://www.adm.com/investors/presentations,259,DBACCESS,NONE,NONE,Conference,"Jun 7, 2021",11:00 AM,CDT
1031,04/27/2021 08:00 AM CT Q1 2021 ADM Earnings Conference Call WEBCAST(OPENS IN NEW WINDOW),https://www.adm.com/investors/presentations,259,NONE,2021,Q1,Earnings Call,"Apr 27, 2021",08:00 AM,CDT
1032,03/03/2021 02:00 PM ET Bank of America 2021 Global Agriculture and Materials Conference WEBCAST(OPENS IN NEW WINDOW),https://www.adm.com/investors/presentations,259,BANK OF AMERICA,2021,NONE,Conference,"Mar 3, 2021",02:00 PM,ET
1033,"Columbia Sportswear 2nd Quarter 2021 Earnings Release Conference Call Aug 2, 2021 • 5:00 pm EDT To listen to the conference call, please dial 877-407-9205.  AUDIOWebcast",http://investor.columbia.com/events,260,COLUMBIA SPORTSWEAR,2021,Q2,Earnings Release,"Aug 2, 2021",05:00 PM,ET
1034,"2021 Annual Meeting of Shareholders Virtual MeetingJun 2, 2021 • 3:00 pm PDT 2021 Proxy StatementPDF 2020 Annual ReportPDF Virtual Meeting",http://investor.columbia.com/events,260,NONE,2021,Y,Shareholder Meeting,"Jun 2, 2021",03:00 PM,PDT
1035,"Columbia Sportswear 1st Quarter 2021 Earnings Release Conference Call Apr 29, 2021 • 5:00 pm EDT Earnings ReleasePDFHTML AUDIOEarnings Webcast CFO Commentary and Financial Review",http://investor.columbia.com/events,260,COLUMBIA SPORTSWEAR,2021,Q1,Earnings Release,"Apr 29, 2021",05:00 PM,ET
1036,"Columbia Sportswear 4th Quarter 2020 Earnings Release Conference Call Feb 4, 2021 • 5:00 pm EDT Earnings ReleasePDFHTML AUDIOEarnings Webcast CFO Commentary and Financial Review",http://investor.columbia.com/events,260,COLUMBIA SPORTSWEAR,2020,Q4,Earnings Release,"Feb 4, 2021",05:00 PM,ET
1037,"Columbia Sportswear 3rd Quarter 2020 Earnings Release Conference Call Oct 29, 2020 • 5:00 pm EDT Earnings ReleasePDFHTML AUDIOEarnings Webcast CFO Commentary and Financial Review",http://investor.columbia.com/events,260,COLUMBIA SPORTSWEAR,2020,Q3,Earnings Call,"Oct 29, 2020",05:00 PM,ET
1038,"May 27, 20212021 Annual Meeting of ShareholdersWebcast (opens in new window)",https://ir.jll.com/overview/default.aspx,261,NONE,2021,Y,Shareholder Meeting,"May 27, 2021",NONE,NONE
1039,"March 1, 2021Raymond James Annual Institutional Investors ConferenceWebcast (opens in new window)",https://ir.jll.com/overview/default.aspx,261,RAYMOND JAMES,NONE,Y,Conference,"Mar 1, 2021",NONE,NONE
1040,"September 16, 2020JP Morgan U.S. All Stars Conference",https://ir.jll.com/overview/default.aspx,261,JP MORGAN,NONE,NONE,Conference,"Sep 16, 2020",NONE,NONE
1041,"February 11, 2020Q4 2019 JLL Earnings Conference CallWebcast",https://ir.jll.com/overview/default.aspx,261,JLL,2019,Q4,Earnings Call,"Feb 11, 2020",NONE,NONE
1042,"August 6, 2019Q2 2019 JLL Earnings Conference CallWebcast",https://ir.jll.com/overview/default.aspx,261,JLL,2019,Q2,Earnings Call,"Aug 6, 2019",NONE,NONE
1043,"Thursday, May 6, 2021  1:30pm - 2:30pm PDT  Listen to the Webcast TrueCar First Quarter 2021 Conference Call",https://ir.true.com/events-presentations,262,TRUECAR,2021,Q1,Conference,"May 6, 2021",02:30 PM,PDT
1044,"Wednesday, February 24, 2021  4:30pm EST  Listen to the Webcast TrueCar Fourth Quarter 2020 Conference Call",https://ir.true.com/events-presentations,262,TRUECAR,2020,Q4,Conference,"Feb 24, 2021",04:30 PM,ET
1045,"Thursday, November 5, 2020  4:30pm EST  Listen to the Webcast TrueCar Third Quarter 2020 Conference Call",https://ir.true.com/events-presentations,262,TRUECAR,2020,Q3,Conference,"Nov 5, 2020",04:30 PM,ET
1046,"Thursday, May 7, 2020  4:30pm EDT  Listen to the Webcast TrueCar First Quarter 2020 Conference Call",https://ir.true.com/events-presentations,262,TRUECAR,2020,Q1,Conference,"May 7, 2020",04:30 PM,ET
1047,"Thursday, February 20, 2020  4:30pm EST  Listen to the Webcast TrueCar Fourth Quarter 2019 Conference Call",https://ir.true.com/events-presentations,262,TRUECAR,2019,Q4,Earnings Call,"Feb 20, 2020",04:30 PM,ET
1048,"MAY 17, 2021 11:00 AM EDT Annual Meeting of Shareholders",https://ir.bbxcapital.com/news-events/ir-calendar,263,NONE,NONE,Y,Shareholder Meeting,"May 17, 2021",11:00 AM,ET
1049,"May 6, 2021  Q1 2021 Earnings Conference Call Listen to Webcast",https://www.sunocolp.com/investors/,264,NONE,2021,Q1,Earnings Call,"May 6, 2021",NONE,NONE
1050,"February 18, 2021  Q4 2020 Earnings Conference Call Listen to Webcast",https://www.sunocolp.com/investors/,264,NONE,2020,Q4,Earnings Call,"Feb 18, 2021",NONE,NONE
1051,"November 5, 2020  Q3 2020 Earnings Conference Call Listen to Webcast",https://www.sunocolp.com/investors/,264,NONE,2020,Q3,Earnings Call,"Nov 5, 2020",NONE,NONE
1052,"August 6, 2020  Q2 2020 Earnings Conference Call Listen to Webcast",https://www.sunocolp.com/investors/,264,NONE,2020,Q2,Earnings Call,"Aug 6, 2020",NONE,NONE
1053,"May 12, 2020  Q1 2020 Earnings Conference Call Listen to Webcast",https://www.sunocolp.com/investors/,264,NONE,2020,Q1,Earnings Call,"May 12, 2020",NONE,NONE
1054,"Tuesday, July 27, 2021 08:30 AM EDT Q2 Earnings Conference Call Event Details: Event Date:Tuesday, July 27, 2021 08:30 AM EDT Webcast URL:https://webcast-eqs.com/indepbankgroup20210727/en",https://ir.ifinancial.com/event,265,NONE,NONE,Q2,Earnings Call,"Jul 27, 2021",08:30 AM,ET
1055,"Monday, July 26, 2021 05:00 PM EDT Q2 Earnings Release",https://ir.ifinancial.com/event,265,NONE,NONE,Q2,Earnings Release,"Jul 26, 2021",05:00 PM,ET
1056,"Tuesday, April 27, 2021 08:30 AM ET Q1 Earnings Conference Call Event Details: Event Date:Tuesday, April 27, 2021 08:30 AM ET Webcast URL:https://webcast-eqs.com/indepbankgroup20210427/en",https://ir.ifinancial.com/event,265,NONE,NONE,Q1,Earnings Call,"Apr 27, 2021",08:30 AM,ET
1057,"Monday, April 26, 2021 06:00 PM ET Q1 Earnings Release",https://ir.ifinancial.com/event,265,NONE,NONE,Q1,Earnings Release,"Apr 26, 2021",06:00 PM,ET
1058,"Tuesday, February 2, 2021 08:30 AM ET Q4 Earnings Conference Call Event Details: Event Date:Tuesday, February 2, 2021 08:30 AM ET Webcast URL:https://webcast-eqs.com/indepbankgroup20210126/en",https://ir.ifinancial.com/event,265,NONE,2021,Q4,Earnings Call,"Feb 2, 2021",08:30 AM,ET
1059,"Tuesday, August 3, 2021 9:00 AM CT Centerspace Q2 2021 Earnings Call",http://ir.iretapartments.com/event,266,CENTERSPACE,2021,Q2,Earnings Call,"Aug 3, 2021",09:00 AM,CDT
1060,"Tuesday, June 8, 2021 - Thursday, June 10, 2021 Nareit REITweek: 2021 Virtual Investor Conference",http://ir.iretapartments.com/event,266,NAREIT,2021,NONE,Conference,"Jun 8, 2021",NONE,NONE
1061,"Tuesday, May 18, 2021 9:00 AM CT Annual Shareholder Meeting",http://ir.iretapartments.com/event,266,NONE,NONE,Y,Shareholder Meeting,"May 18, 2021",09:00 AM,CDT
1062,"Tuesday, May 4, 2021 9:00 AM CT Q1 Earnings Conference Call",http://ir.iretapartments.com/event,266,NONE,NONE,Q1,Earnings Call,"May 4, 2021",09:00 AM,CDT
1063,"Tuesday, February 23, 2021 9:00 AM CT Q4 Earnings Conference Call",http://ir.iretapartments.com/event,266,NONE,NONE,Q4,Earnings Call,"Feb 23, 2021",09:00 AM,CDT
1064,"JUN 16, 2021 2:05 PM EDT Oppenheimer’s Virtual 21st Annual Consumer Growth and E-Commerce Conference",https://investor.lovesac.com/news-and-events/presentations,267,NONE,NONE,Y,Conference,"Jun 16, 2021",02:05 PM,ET
